frame_id,c1_rater1,c1_rater2,c1_rater3,c2_rater1,c2_rater2,c2_rater3,c3_rater1,c3_rater2,c3_rater3,dir_name
0,0,0,0,0,0,0,0,0,0,8b0c3e3e-b2db-44a3-9bcf-7d960092fece
150,0,0,0,0,0,1,0,0,1,8b0c3e3e-b2db-44a3-9bcf-7d960092fece
300,0,0,0,0,0,0,0,0,1,8b0c3e3e-b2db-44a3-9bcf-7d960092fece
450,0,0,0,0,0,0,0,0,0,8b0c3e3e-b2db-44a3-9bcf-7d960092fece
600,0,0,0,0,0,0,0,0,0,8b0c3e3e-b2db-44a3-9bcf-7d960092fece
750,0,0,0,0,0,0,0,0,0,8b0c3e3e-b2db-44a3-9bcf-7d960092fece
900,0,0,0,0,0,0,0,0,0,8b0c3e3e-b2db-44a3-9bcf-7d960092fece
1050,0,0,0,0,0,0,0,0,1,8b0c3e3e-b2db-44a3-9bcf-7d960092fece
1200,0,0,0,0,0,0,0,0,1,8b0c3e3e-b2db-44a3-9bcf-7d960092fece
1350,0,0,0,0,0,1,0,0,1,8b0c3e3e-b2db-44a3-9bcf-7d960092fece
1500,0,0,0,0,0,0,0,0,1,8b0c3e3e-b2db-44a3-9bcf-7d960092fece
1650,0,0,0,0,0,0,0,0,0,8b0c3e3e-b2db-44a3-9bcf-7d960092fece
1800,0,0,0,0,0,0,0,0,1,8b0c3e3e-b2db-44a3-9bcf-7d960092fece
1950,0,0,0,0,1,1,0,0,1,8b0c3e3e-b2db-44a3-9bcf-7d960092fece
2100,0,0,0,0,1,1,1,0,1,8b0c3e3e-b2db-44a3-9bcf-7d960092fece
2250,0,0,0,0,1,1,1,0,1,8b0c3e3e-b2db-44a3-9bcf-7d960092fece
2400,0,0,0,0,0,1,1,0,1,8b0c3e3e-b2db-44a3-9bcf-7d960092fece
2550,0,0,0,0,0,0,1,0,1,8b0c3e3e-b2db-44a3-9bcf-7d960092fece
0,0,0,0,0,0,0,1,0,0,25024e78-3341-4417-8077-249fe025a4a9
150,0,0,0,0,0,0,1,0,0,25024e78-3341-4417-8077-249fe025a4a9
300,0,0,0,0,0,0,1,0,0,25024e78-3341-4417-8077-249fe025a4a9
450,0,0,0,0,0,0,1,0,0,25024e78-3341-4417-8077-249fe025a4a9
600,0,0,0,0,0,0,1,0,0,25024e78-3341-4417-8077-249fe025a4a9
750,0,0,0,0,0,0,1,0,0,25024e78-3341-4417-8077-249fe025a4a9
900,0,0,0,0,0,0,1,0,0,25024e78-3341-4417-8077-249fe025a4a9
1050,0,0,0,0,0,0,1,0,0,25024e78-3341-4417-8077-249fe025a4a9
1200,0,0,0,0,0,0,1,0,0,25024e78-3341-4417-8077-249fe025a4a9
1350,0,0,0,0,0,0,1,0,0,25024e78-3341-4417-8077-249fe025a4a9
1500,0,0,0,0,0,0,1,0,0,25024e78-3341-4417-8077-249fe025a4a9
1650,0,0,0,0,0,0,1,0,0,25024e78-3341-4417-8077-249fe025a4a9
1800,0,0,0,0,0,1,1,0,0,25024e78-3341-4417-8077-249fe025a4a9
1950,0,0,0,0,0,0,1,0,0,25024e78-3341-4417-8077-249fe025a4a9
2100,1,1,0,1,0,0,1,0,0,25024e78-3341-4417-8077-249fe025a4a9
2250,1,1,1,1,1,1,1,1,1,25024e78-3341-4417-8077-249fe025a4a9
2400,1,1,1,1,1,1,1,1,1,25024e78-3341-4417-8077-249fe025a4a9
2550,0,0,0,0,0,0,0,0,0,25024e78-3341-4417-8077-249fe025a4a9
0,0,0,0,0,0,0,0,0,0,7113d80b-b4ea-45b2-902c-ac40269269bf
150,0,0,0,0,0,0,0,0,0,7113d80b-b4ea-45b2-902c-ac40269269bf
300,0,0,0,0,0,0,0,0,0,7113d80b-b4ea-45b2-902c-ac40269269bf
450,0,0,0,0,0,0,0,0,0,7113d80b-b4ea-45b2-902c-ac40269269bf
600,0,0,0,0,0,0,0,0,0,7113d80b-b4ea-45b2-902c-ac40269269bf
750,0,0,0,0,0,0,0,0,0,7113d80b-b4ea-45b2-902c-ac40269269bf
900,0,0,0,0,0,0,0,0,0,7113d80b-b4ea-45b2-902c-ac40269269bf
1050,0,0,0,0,0,0,0,0,0,7113d80b-b4ea-45b2-902c-ac40269269bf
1200,0,0,0,0,0,0,0,0,0,7113d80b-b4ea-45b2-902c-ac40269269bf
1350,0,0,0,0,0,0,0,0,0,7113d80b-b4ea-45b2-902c-ac40269269bf
1500,0,0,0,0,0,0,0,0,0,7113d80b-b4ea-45b2-902c-ac40269269bf
1650,0,0,0,0,0,0,0,0,0,7113d80b-b4ea-45b2-902c-ac40269269bf
1800,0,0,0,0,0,0,0,0,0,7113d80b-b4ea-45b2-902c-ac40269269bf
1950,0,0,0,0,0,0,0,0,0,7113d80b-b4ea-45b2-902c-ac40269269bf
2100,0,0,0,0,0,0,0,0,0,7113d80b-b4ea-45b2-902c-ac40269269bf
2250,0,0,0,0,0,0,0,0,0,7113d80b-b4ea-45b2-902c-ac40269269bf
2400,0,0,0,0,0,0,0,0,0,7113d80b-b4ea-45b2-902c-ac40269269bf
2550,0,0,0,0,0,0,0,0,0,7113d80b-b4ea-45b2-902c-ac40269269bf
0,0,0,0,0,0,0,0,0,0,51604a9d-2cd8-477f-ad53-798ab8a45f79
150,0,0,0,0,0,0,0,0,0,51604a9d-2cd8-477f-ad53-798ab8a45f79
300,0,0,0,0,0,0,0,0,0,51604a9d-2cd8-477f-ad53-798ab8a45f79
450,1,0,0,0,0,0,0,0,0,51604a9d-2cd8-477f-ad53-798ab8a45f79
600,1,0,0,0,0,0,0,0,0,51604a9d-2cd8-477f-ad53-798ab8a45f79
750,1,0,0,0,0,0,0,0,0,51604a9d-2cd8-477f-ad53-798ab8a45f79
900,0,0,0,0,0,0,0,0,0,51604a9d-2cd8-477f-ad53-798ab8a45f79
1050,0,0,0,0,0,0,0,0,0,51604a9d-2cd8-477f-ad53-798ab8a45f79
1200,1,0,0,0,0,0,0,0,0,51604a9d-2cd8-477f-ad53-798ab8a45f79
1350,1,0,0,0,0,0,0,0,0,51604a9d-2cd8-477f-ad53-798ab8a45f79
1500,1,0,0,0,0,0,0,0,0,51604a9d-2cd8-477f-ad53-798ab8a45f79
1650,1,0,0,0,0,0,0,0,0,51604a9d-2cd8-477f-ad53-798ab8a45f79
1800,1,0,0,0,0,0,0,0,0,51604a9d-2cd8-477f-ad53-798ab8a45f79
1950,1,0,0,0,0,0,0,0,0,51604a9d-2cd8-477f-ad53-798ab8a45f79
2100,1,0,0,0,0,0,0,0,0,51604a9d-2cd8-477f-ad53-798ab8a45f79
2250,1,0,0,0,0,0,0,0,0,51604a9d-2cd8-477f-ad53-798ab8a45f79
2400,1,0,0,0,0,0,0,0,0,51604a9d-2cd8-477f-ad53-798ab8a45f79
2550,1,0,0,0,0,0,0,0,0,51604a9d-2cd8-477f-ad53-798ab8a45f79
0,0,0,0,0,1,0,0,1,0,0f2464cc-896f-4f67-bab8-ce30dd959e54
150,0,0,0,0,1,0,0,1,0,0f2464cc-896f-4f67-bab8-ce30dd959e54
300,0,0,0,0,1,0,0,1,0,0f2464cc-896f-4f67-bab8-ce30dd959e54
450,0,0,0,0,0,0,0,0,0,0f2464cc-896f-4f67-bab8-ce30dd959e54
600,0,0,0,0,0,0,0,0,0,0f2464cc-896f-4f67-bab8-ce30dd959e54
750,1,1,1,0,1,1,0,1,1,0f2464cc-896f-4f67-bab8-ce30dd959e54
900,1,0,0,0,0,0,0,1,1,0f2464cc-896f-4f67-bab8-ce30dd959e54
1050,1,1,1,1,1,1,0,1,1,0f2464cc-896f-4f67-bab8-ce30dd959e54
1200,0,0,0,0,0,0,0,1,0,0f2464cc-896f-4f67-bab8-ce30dd959e54
1350,0,0,0,0,0,0,0,1,0,0f2464cc-896f-4f67-bab8-ce30dd959e54
1500,0,0,0,0,0,0,0,1,0,0f2464cc-896f-4f67-bab8-ce30dd959e54
1650,0,0,0,0,0,0,0,1,0,0f2464cc-896f-4f67-bab8-ce30dd959e54
1800,0,0,0,0,0,0,0,1,0,0f2464cc-896f-4f67-bab8-ce30dd959e54
1950,0,0,0,0,0,0,0,1,0,0f2464cc-896f-4f67-bab8-ce30dd959e54
2100,1,0,0,1,0,0,0,0,0,0f2464cc-896f-4f67-bab8-ce30dd959e54
2250,1,1,0,1,1,0,0,1,1,0f2464cc-896f-4f67-bab8-ce30dd959e54
2400,1,1,0,1,1,0,0,1,1,0f2464cc-896f-4f67-bab8-ce30dd959e54
2550,1,1,0,0,1,0,0,1,1,0f2464cc-896f-4f67-bab8-ce30dd959e54
0,0,0,0,0,0,0,0,0,0,c6dd7e67-1606-49a4-a144-33e156302674
150,0,0,0,0,0,0,0,0,0,c6dd7e67-1606-49a4-a144-33e156302674
300,0,0,0,0,0,0,0,0,0,c6dd7e67-1606-49a4-a144-33e156302674
450,0,0,0,0,0,0,0,0,0,c6dd7e67-1606-49a4-a144-33e156302674
600,0,0,0,0,0,0,0,0,0,c6dd7e67-1606-49a4-a144-33e156302674
750,0,0,0,0,0,0,0,0,0,c6dd7e67-1606-49a4-a144-33e156302674
900,0,0,0,0,0,0,0,0,1,c6dd7e67-1606-49a4-a144-33e156302674
1050,0,0,0,0,0,0,0,0,1,c6dd7e67-1606-49a4-a144-33e156302674
1200,0,0,0,0,0,0,0,0,1,c6dd7e67-1606-49a4-a144-33e156302674
1350,0,0,0,0,0,0,0,0,0,c6dd7e67-1606-49a4-a144-33e156302674
1500,0,0,0,0,0,0,0,0,1,c6dd7e67-1606-49a4-a144-33e156302674
1650,0,0,0,0,0,1,1,0,1,c6dd7e67-1606-49a4-a144-33e156302674
1800,0,0,0,0,0,0,0,0,1,c6dd7e67-1606-49a4-a144-33e156302674
1950,0,0,0,1,0,0,0,0,0,c6dd7e67-1606-49a4-a144-33e156302674
2100,0,0,0,0,0,0,1,0,1,c6dd7e67-1606-49a4-a144-33e156302674
2250,1,0,0,1,0,0,1,0,0,c6dd7e67-1606-49a4-a144-33e156302674
2400,0,0,0,0,0,0,0,0,0,c6dd7e67-1606-49a4-a144-33e156302674
2550,0,0,0,0,0,0,0,0,0,c6dd7e67-1606-49a4-a144-33e156302674
0,0,0,0,0,0,0,0,0,0,44df7e21-14d5-411e-a125-7de6d1fa61e8
150,0,0,0,0,0,0,0,0,0,44df7e21-14d5-411e-a125-7de6d1fa61e8
300,0,0,0,0,0,0,0,0,0,44df7e21-14d5-411e-a125-7de6d1fa61e8
450,0,0,0,0,0,0,0,0,0,44df7e21-14d5-411e-a125-7de6d1fa61e8
600,0,0,0,0,0,0,0,0,0,44df7e21-14d5-411e-a125-7de6d1fa61e8
750,0,0,0,0,0,0,0,0,0,44df7e21-14d5-411e-a125-7de6d1fa61e8
900,0,0,0,0,1,0,0,0,0,44df7e21-14d5-411e-a125-7de6d1fa61e8
1050,0,0,0,0,1,0,0,0,0,44df7e21-14d5-411e-a125-7de6d1fa61e8
1200,0,0,0,0,1,0,0,0,0,44df7e21-14d5-411e-a125-7de6d1fa61e8
1350,0,0,0,0,0,0,0,0,0,44df7e21-14d5-411e-a125-7de6d1fa61e8
1500,0,0,0,0,0,0,0,0,1,44df7e21-14d5-411e-a125-7de6d1fa61e8
1650,0,0,0,0,0,0,0,0,1,44df7e21-14d5-411e-a125-7de6d1fa61e8
1800,0,0,0,0,0,0,0,0,1,44df7e21-14d5-411e-a125-7de6d1fa61e8
1950,0,0,0,0,1,0,0,0,0,44df7e21-14d5-411e-a125-7de6d1fa61e8
2100,0,0,0,0,1,0,0,0,0,44df7e21-14d5-411e-a125-7de6d1fa61e8
2250,0,0,0,0,1,0,0,0,0,44df7e21-14d5-411e-a125-7de6d1fa61e8
2400,0,0,0,0,1,0,0,0,0,44df7e21-14d5-411e-a125-7de6d1fa61e8
2550,0,0,0,0,0,0,0,0,0,44df7e21-14d5-411e-a125-7de6d1fa61e8
0,0,0,0,0,0,0,1,0,0,7be9c6ef-d0f1-4824-8008-ed02de9f633f
150,0,0,0,0,0,0,1,0,0,7be9c6ef-d0f1-4824-8008-ed02de9f633f
300,0,0,0,0,0,0,1,0,0,7be9c6ef-d0f1-4824-8008-ed02de9f633f
450,0,0,0,0,0,0,0,0,0,7be9c6ef-d0f1-4824-8008-ed02de9f633f
600,0,0,0,0,0,0,1,0,0,7be9c6ef-d0f1-4824-8008-ed02de9f633f
750,0,0,0,0,0,0,1,0,0,7be9c6ef-d0f1-4824-8008-ed02de9f633f
900,0,0,0,0,0,0,0,0,0,7be9c6ef-d0f1-4824-8008-ed02de9f633f
1050,0,0,0,1,1,0,1,0,1,7be9c6ef-d0f1-4824-8008-ed02de9f633f
1200,0,0,0,0,0,0,0,0,0,7be9c6ef-d0f1-4824-8008-ed02de9f633f
1350,0,0,0,0,0,0,0,0,0,7be9c6ef-d0f1-4824-8008-ed02de9f633f
1500,0,0,0,0,1,0,1,0,1,7be9c6ef-d0f1-4824-8008-ed02de9f633f
1650,0,0,0,0,1,0,1,0,1,7be9c6ef-d0f1-4824-8008-ed02de9f633f
1800,0,0,0,0,1,0,1,0,1,7be9c6ef-d0f1-4824-8008-ed02de9f633f
1950,0,0,0,0,1,0,0,0,0,7be9c6ef-d0f1-4824-8008-ed02de9f633f
2100,0,0,0,0,1,0,1,0,1,7be9c6ef-d0f1-4824-8008-ed02de9f633f
2250,0,0,0,0,1,0,1,0,1,7be9c6ef-d0f1-4824-8008-ed02de9f633f
2400,0,0,0,0,1,0,1,0,1,7be9c6ef-d0f1-4824-8008-ed02de9f633f
2550,0,0,0,0,1,0,1,0,1,7be9c6ef-d0f1-4824-8008-ed02de9f633f
0,0,0,0,0,0,0,0,0,0,534c4a9e-5b08-45e7-9d34-b24b0c6291fe
150,0,0,0,0,0,0,0,0,0,534c4a9e-5b08-45e7-9d34-b24b0c6291fe
300,0,0,0,0,0,0,0,0,0,534c4a9e-5b08-45e7-9d34-b24b0c6291fe
450,0,0,0,0,0,0,0,0,0,534c4a9e-5b08-45e7-9d34-b24b0c6291fe
600,0,0,0,0,0,0,0,0,0,534c4a9e-5b08-45e7-9d34-b24b0c6291fe
750,0,0,0,0,0,0,0,0,0,534c4a9e-5b08-45e7-9d34-b24b0c6291fe
900,0,0,0,0,0,0,0,0,1,534c4a9e-5b08-45e7-9d34-b24b0c6291fe
1050,0,0,0,0,0,0,0,0,0,534c4a9e-5b08-45e7-9d34-b24b0c6291fe
1200,0,0,0,0,0,0,0,0,1,534c4a9e-5b08-45e7-9d34-b24b0c6291fe
1350,0,0,0,0,0,0,0,0,1,534c4a9e-5b08-45e7-9d34-b24b0c6291fe
1500,0,0,0,1,1,1,1,1,1,534c4a9e-5b08-45e7-9d34-b24b0c6291fe
1650,0,0,0,0,1,1,1,1,1,534c4a9e-5b08-45e7-9d34-b24b0c6291fe
1800,0,0,0,1,1,1,1,1,1,534c4a9e-5b08-45e7-9d34-b24b0c6291fe
1950,0,0,0,0,1,0,0,1,1,534c4a9e-5b08-45e7-9d34-b24b0c6291fe
2100,0,0,0,0,1,1,1,1,1,534c4a9e-5b08-45e7-9d34-b24b0c6291fe
2250,0,0,0,0,0,1,0,0,1,534c4a9e-5b08-45e7-9d34-b24b0c6291fe
2400,0,0,0,0,0,1,0,0,1,534c4a9e-5b08-45e7-9d34-b24b0c6291fe
2550,0,0,0,1,1,1,1,1,1,534c4a9e-5b08-45e7-9d34-b24b0c6291fe
0,0,0,0,0,0,0,0,0,0,63212277-adde-410f-b5be-fac0c468495d
150,0,0,0,0,0,0,0,0,0,63212277-adde-410f-b5be-fac0c468495d
300,0,0,0,0,0,0,0,0,0,63212277-adde-410f-b5be-fac0c468495d
450,0,0,0,0,0,0,0,0,0,63212277-adde-410f-b5be-fac0c468495d
600,0,0,0,0,0,0,0,0,0,63212277-adde-410f-b5be-fac0c468495d
750,0,0,0,0,0,0,0,0,0,63212277-adde-410f-b5be-fac0c468495d
900,0,0,0,0,0,0,0,0,0,63212277-adde-410f-b5be-fac0c468495d
1050,0,0,0,0,0,0,0,0,0,63212277-adde-410f-b5be-fac0c468495d
1200,0,0,0,0,0,0,0,0,0,63212277-adde-410f-b5be-fac0c468495d
1350,0,0,0,0,0,0,0,0,0,63212277-adde-410f-b5be-fac0c468495d
1500,0,0,0,0,0,0,0,0,0,63212277-adde-410f-b5be-fac0c468495d
1650,0,0,0,0,0,0,0,0,0,63212277-adde-410f-b5be-fac0c468495d
1800,0,0,0,1,0,0,0,0,0,63212277-adde-410f-b5be-fac0c468495d
1950,0,0,0,0,0,0,0,0,0,63212277-adde-410f-b5be-fac0c468495d
2100,0,0,0,0,0,0,0,0,0,63212277-adde-410f-b5be-fac0c468495d
2250,0,0,0,0,0,0,0,0,0,63212277-adde-410f-b5be-fac0c468495d
2400,0,0,0,0,0,0,0,0,0,63212277-adde-410f-b5be-fac0c468495d
2550,0,0,0,0,0,0,0,0,0,63212277-adde-410f-b5be-fac0c468495d
0,0,0,0,0,0,0,0,1,0,9f9fa6fc-a344-4aa7-886a-b715819744d4
150,0,0,0,0,0,0,0,0,0,9f9fa6fc-a344-4aa7-886a-b715819744d4
300,0,0,0,0,0,0,0,0,0,9f9fa6fc-a344-4aa7-886a-b715819744d4
450,0,0,0,0,0,0,0,1,0,9f9fa6fc-a344-4aa7-886a-b715819744d4
600,0,0,0,0,0,0,0,0,0,9f9fa6fc-a344-4aa7-886a-b715819744d4
750,0,0,0,0,0,0,0,0,0,9f9fa6fc-a344-4aa7-886a-b715819744d4
900,0,0,0,0,0,0,0,0,0,9f9fa6fc-a344-4aa7-886a-b715819744d4
1050,0,0,0,0,0,0,0,1,0,9f9fa6fc-a344-4aa7-886a-b715819744d4
1200,0,0,0,0,0,1,0,1,0,9f9fa6fc-a344-4aa7-886a-b715819744d4
1350,0,0,0,0,0,0,0,0,0,9f9fa6fc-a344-4aa7-886a-b715819744d4
1500,0,0,0,0,0,0,0,0,0,9f9fa6fc-a344-4aa7-886a-b715819744d4
1650,0,0,0,0,0,0,0,0,0,9f9fa6fc-a344-4aa7-886a-b715819744d4
1800,0,0,0,0,0,0,0,0,0,9f9fa6fc-a344-4aa7-886a-b715819744d4
1950,0,0,0,0,0,0,0,0,0,9f9fa6fc-a344-4aa7-886a-b715819744d4
2100,0,0,0,0,0,0,0,0,0,9f9fa6fc-a344-4aa7-886a-b715819744d4
2250,0,1,0,0,0,1,0,1,0,9f9fa6fc-a344-4aa7-886a-b715819744d4
2400,0,0,0,0,1,0,0,1,0,9f9fa6fc-a344-4aa7-886a-b715819744d4
2550,0,0,0,0,0,0,0,0,0,9f9fa6fc-a344-4aa7-886a-b715819744d4
0,0,0,0,0,0,1,0,0,0,efd55a54-f202-41e3-ae11-91bebff1e9fb
150,0,0,0,0,0,0,1,0,0,efd55a54-f202-41e3-ae11-91bebff1e9fb
300,0,0,0,0,0,0,1,0,0,efd55a54-f202-41e3-ae11-91bebff1e9fb
450,0,0,0,0,0,0,1,0,0,efd55a54-f202-41e3-ae11-91bebff1e9fb
600,0,0,0,0,0,0,1,0,0,efd55a54-f202-41e3-ae11-91bebff1e9fb
750,0,0,0,0,0,0,1,0,0,efd55a54-f202-41e3-ae11-91bebff1e9fb
900,0,0,0,0,0,0,1,0,0,efd55a54-f202-41e3-ae11-91bebff1e9fb
1050,0,0,0,0,0,0,1,0,0,efd55a54-f202-41e3-ae11-91bebff1e9fb
1200,0,0,0,0,0,0,1,0,0,efd55a54-f202-41e3-ae11-91bebff1e9fb
1350,0,0,0,0,0,0,1,0,0,efd55a54-f202-41e3-ae11-91bebff1e9fb
1500,0,0,0,0,0,0,1,0,0,efd55a54-f202-41e3-ae11-91bebff1e9fb
1650,0,0,0,0,0,0,1,0,0,efd55a54-f202-41e3-ae11-91bebff1e9fb
1800,0,0,0,0,0,0,1,0,0,efd55a54-f202-41e3-ae11-91bebff1e9fb
1950,0,0,0,0,0,0,1,0,0,efd55a54-f202-41e3-ae11-91bebff1e9fb
2100,0,0,0,0,0,0,1,0,0,efd55a54-f202-41e3-ae11-91bebff1e9fb
2250,0,0,0,0,0,0,1,0,0,efd55a54-f202-41e3-ae11-91bebff1e9fb
2400,0,0,0,0,0,0,1,0,0,efd55a54-f202-41e3-ae11-91bebff1e9fb
2550,0,0,0,0,0,0,1,0,0,efd55a54-f202-41e3-ae11-91bebff1e9fb
0,0,0,0,0,0,0,0,0,0,e3c4a031-dcb5-4657-9129-58a5ea080f8e
150,0,0,0,0,0,0,0,0,0,e3c4a031-dcb5-4657-9129-58a5ea080f8e
300,0,0,0,0,0,0,0,0,0,e3c4a031-dcb5-4657-9129-58a5ea080f8e
450,0,0,0,0,0,0,0,0,0,e3c4a031-dcb5-4657-9129-58a5ea080f8e
600,0,0,0,0,0,0,0,0,0,e3c4a031-dcb5-4657-9129-58a5ea080f8e
750,0,0,0,0,0,0,0,0,0,e3c4a031-dcb5-4657-9129-58a5ea080f8e
900,0,0,0,0,0,0,0,0,0,e3c4a031-dcb5-4657-9129-58a5ea080f8e
1050,0,0,0,0,0,0,0,0,0,e3c4a031-dcb5-4657-9129-58a5ea080f8e
1200,0,0,0,0,0,0,0,0,0,e3c4a031-dcb5-4657-9129-58a5ea080f8e
1350,0,0,0,0,0,0,0,0,0,e3c4a031-dcb5-4657-9129-58a5ea080f8e
1500,0,0,0,0,0,0,0,0,0,e3c4a031-dcb5-4657-9129-58a5ea080f8e
1650,0,0,0,0,0,0,0,0,0,e3c4a031-dcb5-4657-9129-58a5ea080f8e
1800,0,0,0,0,0,0,0,0,0,e3c4a031-dcb5-4657-9129-58a5ea080f8e
1950,0,0,0,0,0,0,0,0,0,e3c4a031-dcb5-4657-9129-58a5ea080f8e
2100,0,0,0,0,0,0,0,0,0,e3c4a031-dcb5-4657-9129-58a5ea080f8e
2250,0,0,0,0,1,0,0,0,0,e3c4a031-dcb5-4657-9129-58a5ea080f8e
2400,0,0,0,0,0,0,0,0,0,e3c4a031-dcb5-4657-9129-58a5ea080f8e
2550,0,0,0,0,0,0,0,0,0,e3c4a031-dcb5-4657-9129-58a5ea080f8e
0,0,0,0,0,0,0,0,0,0,719ecca4-cb64-4879-a571-205a5c13412c
150,0,0,0,0,0,0,0,0,0,719ecca4-cb64-4879-a571-205a5c13412c
300,0,0,0,0,0,0,0,0,0,719ecca4-cb64-4879-a571-205a5c13412c
450,0,0,0,0,0,0,0,0,0,719ecca4-cb64-4879-a571-205a5c13412c
600,0,0,0,0,0,0,0,0,0,719ecca4-cb64-4879-a571-205a5c13412c
750,0,0,0,0,0,0,0,1,0,719ecca4-cb64-4879-a571-205a5c13412c
900,0,0,0,0,0,0,0,1,0,719ecca4-cb64-4879-a571-205a5c13412c
1050,0,0,0,0,0,0,0,1,0,719ecca4-cb64-4879-a571-205a5c13412c
1200,0,0,1,0,1,0,0,1,1,719ecca4-cb64-4879-a571-205a5c13412c
1350,0,0,1,0,0,0,0,0,1,719ecca4-cb64-4879-a571-205a5c13412c
1500,0,0,0,0,0,0,0,1,1,719ecca4-cb64-4879-a571-205a5c13412c
1650,0,0,0,0,0,0,0,0,0,719ecca4-cb64-4879-a571-205a5c13412c
1800,0,0,0,0,0,0,0,0,1,719ecca4-cb64-4879-a571-205a5c13412c
1950,0,0,0,1,1,0,0,0,1,719ecca4-cb64-4879-a571-205a5c13412c
2100,0,0,0,0,0,0,0,0,0,719ecca4-cb64-4879-a571-205a5c13412c
2250,0,0,0,0,0,0,0,0,0,719ecca4-cb64-4879-a571-205a5c13412c
2400,0,0,0,0,0,0,0,0,0,719ecca4-cb64-4879-a571-205a5c13412c
2550,0,0,0,0,0,0,0,0,0,719ecca4-cb64-4879-a571-205a5c13412c
0,0,0,0,0,1,0,0,0,0,18bf467b-c7db-4679-b64f-8270d2ff0723
150,1,0,0,0,1,0,0,0,0,18bf467b-c7db-4679-b64f-8270d2ff0723
300,1,0,0,0,1,0,0,0,0,18bf467b-c7db-4679-b64f-8270d2ff0723
450,1,0,0,0,1,0,0,0,0,18bf467b-c7db-4679-b64f-8270d2ff0723
600,0,0,0,0,0,0,0,0,0,18bf467b-c7db-4679-b64f-8270d2ff0723
750,0,0,0,0,0,0,0,0,0,18bf467b-c7db-4679-b64f-8270d2ff0723
900,0,0,0,0,0,0,0,0,0,18bf467b-c7db-4679-b64f-8270d2ff0723
1050,1,0,0,1,1,0,0,0,0,18bf467b-c7db-4679-b64f-8270d2ff0723
1200,1,0,0,1,1,0,0,0,0,18bf467b-c7db-4679-b64f-8270d2ff0723
1350,1,0,0,1,1,0,0,0,0,18bf467b-c7db-4679-b64f-8270d2ff0723
1500,1,0,0,1,1,0,0,0,0,18bf467b-c7db-4679-b64f-8270d2ff0723
1650,1,0,0,1,1,0,0,0,0,18bf467b-c7db-4679-b64f-8270d2ff0723
1800,1,0,0,1,1,0,0,0,0,18bf467b-c7db-4679-b64f-8270d2ff0723
1950,1,0,0,1,0,0,0,0,0,18bf467b-c7db-4679-b64f-8270d2ff0723
2100,1,0,0,1,1,0,0,0,0,18bf467b-c7db-4679-b64f-8270d2ff0723
2250,1,0,0,1,1,0,0,0,0,18bf467b-c7db-4679-b64f-8270d2ff0723
2400,1,0,0,1,1,0,0,0,0,18bf467b-c7db-4679-b64f-8270d2ff0723
2550,1,0,0,1,1,0,0,0,0,18bf467b-c7db-4679-b64f-8270d2ff0723
0,0,0,0,1,0,0,0,0,0,c24ac8c5-eedf-41e6-88d0-4cdbe3e182e5
150,0,0,1,1,1,0,0,0,0,c24ac8c5-eedf-41e6-88d0-4cdbe3e182e5
300,1,1,1,1,1,0,1,0,0,c24ac8c5-eedf-41e6-88d0-4cdbe3e182e5
450,0,0,0,0,0,0,1,0,0,c24ac8c5-eedf-41e6-88d0-4cdbe3e182e5
600,1,1,1,1,1,0,1,0,0,c24ac8c5-eedf-41e6-88d0-4cdbe3e182e5
750,1,1,1,1,1,0,0,0,0,c24ac8c5-eedf-41e6-88d0-4cdbe3e182e5
900,1,1,1,1,1,0,1,0,0,c24ac8c5-eedf-41e6-88d0-4cdbe3e182e5
1050,0,0,0,0,1,0,0,0,0,c24ac8c5-eedf-41e6-88d0-4cdbe3e182e5
1200,0,0,0,0,1,0,0,0,0,c24ac8c5-eedf-41e6-88d0-4cdbe3e182e5
1350,1,0,0,1,1,0,1,0,0,c24ac8c5-eedf-41e6-88d0-4cdbe3e182e5
1500,1,0,0,1,1,0,1,0,0,c24ac8c5-eedf-41e6-88d0-4cdbe3e182e5
1650,1,0,0,1,0,0,0,0,0,c24ac8c5-eedf-41e6-88d0-4cdbe3e182e5
1800,0,0,0,0,0,0,0,0,0,c24ac8c5-eedf-41e6-88d0-4cdbe3e182e5
1950,0,0,0,1,1,0,0,0,0,c24ac8c5-eedf-41e6-88d0-4cdbe3e182e5
2100,1,0,1,1,1,0,0,0,0,c24ac8c5-eedf-41e6-88d0-4cdbe3e182e5
2250,1,1,1,1,1,0,1,0,0,c24ac8c5-eedf-41e6-88d0-4cdbe3e182e5
2400,1,1,1,1,1,0,1,0,0,c24ac8c5-eedf-41e6-88d0-4cdbe3e182e5
2550,1,0,1,1,1,0,1,0,0,c24ac8c5-eedf-41e6-88d0-4cdbe3e182e5
0,0,0,0,0,0,0,0,0,0,c5144dc1-086e-4d62-8965-cd67091e0986
150,0,0,0,0,0,0,0,0,0,c5144dc1-086e-4d62-8965-cd67091e0986
300,0,0,0,0,0,0,0,0,0,c5144dc1-086e-4d62-8965-cd67091e0986
450,0,0,0,0,0,0,0,0,0,c5144dc1-086e-4d62-8965-cd67091e0986
600,0,0,0,0,0,0,0,0,0,c5144dc1-086e-4d62-8965-cd67091e0986
750,0,0,0,0,0,0,0,0,0,c5144dc1-086e-4d62-8965-cd67091e0986
900,0,0,0,0,0,0,0,0,0,c5144dc1-086e-4d62-8965-cd67091e0986
